feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,Genre
-126.13381,114.390274,-55.034397,67.11483,-41.058784,32.990723,-31.363878,22.473646,-12.5002,16.94141,-8.36755,3.044958,-3.9369287,-2.6151502,5.9765596,-1.1180875,7.008545,-5.290744,3.1518972,-12.152309,0.64486915,0.55683196,0.56105477,0.56274545,0.67036927,0.647266,0.7042737,0.6771845,0.62433606,0.6548526,0.68646884,0.7849219,0.09028626,metal
-5.7793393,101.74714,-53.30841,70.33475,-21.795616,45.549946,-22.472275,29.306818,-7.3272777,11.013016,-5.5449314,8.370943,2.9286523,-2.3542283,-0.76016057,-6.464638,4.1396284,-12.561836,3.782317,-3.420763,0.7742999,0.8785708,0.8761979,0.80383986,0.77148163,0.70096546,0.64128256,0.6834688,0.79277366,0.7569632,0.6791362,0.69643605,0.27050966,metal
-92.929436,108.64936,-53.41827,73.90813,-24.420206,39.938194,-25.509516,30.942383,-16.374054,16.073109,-8.371847,7.797862,-3.1047301,-2.8507285,2.709718,-5.8508334,6.633739,-7.704403,7.1824546,-6.271302,0.7352415,0.7255241,0.7244264,0.77066886,0.774738,0.7665168,0.7673489,0.7564007,0.79079884,0.7495324,0.7370339,0.72664005,0.111848526,metal
-99.22754,130.9599,-57.226994,55.424034,-38.60026,39.792004,-19.373318,29.94394,-6.727557,10.517337,-7.6379867,4.221271,8.301475,-1.4269961,-4.306815,-14.006848,-1.6243948,-12.595399,2.493859,0.25571826,0.6605974,0.792181,0.7212478,0.75455827,0.60796976,0.57012486,0.5913727,0.58368593,0.60835475,0.53305906,0.58344114,0.62586725,0.11189168,metal
-137.48546,81.730225,-50.857605,82.34383,3.3169224,28.666943,-14.508663,22.65914,-6.215723,1.0280045,-3.2825465,1.9469998,-5.1405454,-9.153951,-2.535875,-8.8071995,3.7445793,-11.488914,3.413553,-2.7774682,0.6362162,0.711298,0.786338,0.8027132,0.85501564,0.8234708,0.71704936,0.6701199,0.68515635,0.6905797,0.62450844,0.65077627,0.14522599,metal
-115.05762,119.34664,-37.4345,70.69208,-12.152677,32.61778,-7.264049,11.921557,1.9835056,12.715007,-3.5648258,1.0933242,3.9751825,-3.9292316,0.77631426,-7.434251,-0.26006708,-3.6996858,7.2036247,-10.768047,0.5524637,0.51537013,0.56157964,0.75828844,0.6430788,0.53129506,0.51750666,0.5881715,0.7510205,0.6603433,0.70410526,0.6768487,0.15421441,metal
-95.681885,107.16817,-68.86203,66.79747,-22.379463,43.412865,-15.705482,33.356834,-20.46565,17.570917,-5.683829,7.6618724,-4.592067,-4.795593,1.6288459,-5.3229513,4.49309,-9.15082,5.9364395,-9.779059,0.6778855,0.63981605,0.6581231,0.72788656,0.83144224,0.7720737,0.76193124,0.7917443,0.75014204,0.7786939,0.72418815,0.6795109,0.10435552,metal
-121.28391,130.2754,-75.29856,67.30261,-13.509336,31.942253,-14.251832,29.753714,-18.467499,13.347616,-5.7920084,1.6702523,-2.6639676,-9.76512,-1.1401536,-2.167702,2.005283,-12.341848,0.35356218,-12.789848,0.7029675,0.6527981,0.6548555,0.6919764,0.76793045,0.6977197,0.710665,0.75300205,0.7114577,0.7353824,0.67683613,0.68284804,0.09739477,metal
-114.54147,116.36948,-75.90315,64.75104,-17.227669,40.542,-22.014677,31.906277,-14.605441,18.294048,-3.3347154,2.5905485,-6.2113223,-12.843441,-2.3624856,-1.7273936,9.738356,-6.3606634,4.3010135,-12.990413,0.58952886,0.58390945,0.5805626,0.6739704,0.75252074,0.65782964,0.65892226,0.7118227,0.79589003,0.7548648,0.6387383,0.6242756,0.0934692,metal
-132.06064,108.85068,-66.24379,70.35722,-17.904154,31.835005,-22.981129,27.869865,-17.893328,17.191969,-11.675147,3.685345,-3.3962512,-9.527638,1.639313,-4.0476294,3.426115,-5.956399,7.395317,-7.3834133,0.67427546,0.6948507,0.6385466,0.65307236,0.7036525,0.6911685,0.7033905,0.66764486,0.7188454,0.72126424,0.68136984,0.6947012,0.09022138,metal
-107.16527,103.860535,-64.59145,69.985176,-21.304804,41.26819,-17.737665,33.9195,-15.577431,18.016127,-11.3857355,2.4669423,-7.2238193,-7.6905284,2.9001274,-5.4027395,1.8094995,-10.966169,2.5836992,-12.425652,0.7113106,0.64440167,0.69272065,0.66949093,0.6937632,0.6999602,0.70549273,0.7378209,0.7674841,0.8112603,0.703755,0.7519713,0.0951727,metal
-154.4302,116.96425,-61.009903,70.393196,-15.643435,29.02943,-14.269121,28.052902,-18.470634,12.86347,-7.784287,1.5081518,-3.2672853,-14.136991,1.3325632,-3.6368449,2.4522734,-8.471579,2.9894776,-10.092963,0.6604224,0.63915455,0.6502359,0.65288436,0.73620206,0.6838443,0.6790122,0.7212808,0.6471768,0.7075588,0.65970033,0.6937708,0.08783525,metal
-21.352041,107.574036,-55.02591,80.09392,-30.70748,39.582405,-29.373987,26.60452,-14.530617,17.64149,-9.575273,11.043531,1.4183003,-0.8027317,3.8189666,-5.115389,5.7860074,-8.810742,4.634374,-7.3722568,0.7953498,0.7759461,0.78505576,0.74483085,0.7116871,0.7474357,0.66607726,0.6761576,0.6905478,0.71003413,0.7845035,0.7807221,0.2121216,metal
-24.025831,100.99906,-58.247223,82.35852,-31.37131,37.27154,-22.648214,25.297606,-16.748154,21.15346,-10.344179,10.763474,0.947687,-2.2667348,1.1118765,-5.853093,2.7641702,-7.6528926,4.509566,-4.742347,0.75554603,0.7998176,0.8138759,0.7073261,0.6663521,0.66483665,0.64124316,0.64923525,0.6779405,0.7312161,0.6435727,0.65403694,0.21710227,metal
-12.3825245,104.66009,-56.330166,76.670364,-34.659042,39.832737,-25.12053,26.578096,-17.815042,20.749073,-11.70616,9.463846,-1.0496885,-0.72102976,3.8872843,-7.649805,4.5254045,-8.29531,5.773652,-3.9403598,0.75013614,0.9021559,0.720395,0.63404226,0.64824235,0.67064923,0.6592408,0.68622565,0.79412156,0.6859894,0.6402405,0.6747333,0.22412667,metal
-11.876846,102.790886,-57.772755,82.512856,-36.513824,40.67134,-22.567368,26.033236,-15.780112,19.98573,-11.160228,10.37904,0.02122508,-1.2887801,4.2141376,-5.561674,7.2571397,-5.865818,5.3885255,-4.9382486,0.7951853,0.878504,0.7856961,0.6906816,0.76524055,0.67912,0.6598876,0.73441714,0.77397317,0.8125748,0.722238,0.7677317,0.21719214,metal
-6.016263,100.21259,-48.937702,81.56865,-33.44423,40.238235,-21.853054,25.05667,-15.164315,21.818468,-12.256618,12.329468,0.027947024,-0.86105853,3.7987075,-3.8732398,5.215605,-5.5626645,4.0021505,-5.2123246,0.826222,0.88348216,0.7949131,0.6834716,0.71667403,0.62409323,0.63484925,0.69678074,0.729375,0.7750261,0.7001269,0.7504241,0.24840035,metal
-13.143413,85.371765,-50.08404,84.01138,-38.654194,46.404587,-25.995146,28.998154,-14.409763,23.101538,-11.317565,13.976067,-0.55516344,1.5529088,4.038506,-3.589983,5.8737063,-6.629472,4.5212626,-7.135134,0.8231233,0.89533377,0.81926024,0.71068186,0.6881219,0.6367539,0.6647294,0.72038597,0.7139322,0.7450805,0.6936652,0.74204254,0.22562407,metal
-18.56809,111.31712,-61.13269,79.45273,-25.994825,33.899925,-18.451872,23.209307,-12.143343,18.279388,-8.1837015,7.219924,0.8534458,-1.5768409,2.7733693,-3.2430348,3.956652,-5.229527,4.6602573,-3.4673698,0.79496026,0.7952034,0.7655445,0.695678,0.7378643,0.68382055,0.69798595,0.76097906,0.7826352,0.81858736,0.75686663,0.7791688,0.23903544,metal
-16.276056,102.06097,-48.952175,76.26718,-34.801346,36.483627,-20.702946,24.09837,-14.959638,20.436138,-10.092568,11.178957,1.5674291,0.052802738,5.0455413,-3.9491491,6.757081,-5.678434,3.7689443,-6.0364327,0.7880018,0.85485363,0.74513793,0.66935605,0.73919445,0.64266247,0.6321115,0.7032659,0.713531,0.7805386,0.71553165,0.7573983,0.22682221,metal
-20.77376,95.18379,-50.054825,81.959915,-33.838474,42.80721,-26.197962,27.129532,-14.905901,20.388103,-10.493822,12.36565,1.0292702,-0.23033977,2.8607826,-4.219038,6.213654,-6.170568,4.763785,-5.8482223,0.82205963,0.86371225,0.79523504,0.7792142,0.6913595,0.66925764,0.6848568,0.73013544,0.7718636,0.7332046,0.728279,0.73401654,0.20663819,metal
-11.61509,93.358376,-54.883205,84.03644,-33.677174,41.75506,-23.886229,26.641043,-15.295039,21.374157,-10.11713,12.004977,-0.3872003,1.3458635,6.042559,-1.527126,6.5296526,-6.2809157,5.2371073,-5.819388,0.8016997,0.8102121,0.7424167,0.70141566,0.6554785,0.66568285,0.75226045,0.6931842,0.6716958,0.7058546,0.7254861,0.81659055,0.23202802,metal
-10.289761,98.49966,-49.6328,82.22022,-34.90045,38.054344,-25.143866,23.354166,-16.58912,21.820572,-11.042023,11.1587105,-0.6764423,-0.12729385,3.1294146,-3.9379523,6.928797,-4.4365487,5.533857,-4.4305243,0.76837933,0.8159879,0.7174556,0.6674126,0.66012067,0.6430909,0.6952696,0.6951197,0.71345615,0.7017849,0.69455856,0.7558618,0.24231157,metal
-45.113766,103.98834,-52.250618,83.91817,-15.731649,35.918213,-17.23645,26.3126,-13.973642,18.676472,-8.219689,5.7540426,3.6517868,1.154226,3.2174327,-4.007278,4.783826,-6.1151214,2.7573686,-6.228073,0.800431,0.7902236,0.70789963,0.63460153,0.6154397,0.61445653,0.7259384,0.7263293,0.7237161,0.7103296,0.73285544,0.85080326,0.20665754,metal
-36.37846,125.18524,-57.526825,62.060684,-32.760544,36.199013,-26.302847,30.051844,-17.742456,14.479414,-3.7297497,1.6673954,-2.116517,-9.066317,2.323216,-5.614803,2.4804878,-6.2687154,8.546233,-3.6357548,0.61107755,0.66280943,0.6848072,0.6508398,0.75172764,0.7186627,0.7320408,0.7932362,0.7355112,0.72838104,0.6524876,0.66271853,0.18420914,metal
-36.541874,125.30397,-65.881546,69.82869,-28.356873,34.302998,-26.699762,29.495443,-12.692104,14.598788,-6.8698273,0.028591765,-3.4993768,-8.331712,5.204631,-3.1618412,5.32011,-3.3550072,7.677172,-8.049457,0.5682102,0.6987288,0.70188105,0.65350246,0.7847236,0.681148,0.6577413,0.67685235,0.74331754,0.9016553,0.74654067,0.61483943,0.1821526,metal
-78.04781,129.62355,-62.06457,70.74421,-26.203823,34.5502,-20.832926,21.26434,-12.012396,8.835576,-7.3519764,-0.50611264,-1.6707637,-11.089224,2.9301474,-5.8619676,1.9173021,-6.06628,5.9183226,-5.0020685,0.71910274,0.7818624,0.80612695,0.74769974,0.8600473,0.76802886,0.79015464,0.7915335,0.76751304,0.79740584,0.74818003,0.824999,0.12556055,metal
-95.681885,107.16817,-68.86203,66.79747,-22.379463,43.412865,-15.705482,33.356834,-20.46565,17.570917,-5.683829,7.6618724,-4.592067,-4.795593,1.6288459,-5.3229513,4.49309,-9.15082,5.9364395,-9.779059,0.6778855,0.63981605,0.6581231,0.72788656,0.83144224,0.7720737,0.76193124,0.7917443,0.75014204,0.7786939,0.72418815,0.6795109,0.10435552,metal
-121.28391,130.2754,-75.29856,67.30261,-13.509336,31.942253,-14.251832,29.753714,-18.467499,13.347616,-5.7920084,1.6702523,-2.6639676,-9.76512,-1.1401536,-2.167702,2.005283,-12.341848,0.35356218,-12.789848,0.7029675,0.6527981,0.6548555,0.6919764,0.76793045,0.6977197,0.710665,0.75300205,0.7114577,0.7353824,0.67683613,0.68284804,0.09739477,metal
-114.54147,116.36948,-75.90315,64.75104,-17.227669,40.542,-22.014677,31.906277,-14.605441,18.294048,-3.3347154,2.5905485,-6.2113223,-12.843441,-2.3624856,-1.7273936,9.738356,-6.3606634,4.3010135,-12.990413,0.58952886,0.58390945,0.5805626,0.6739704,0.75252074,0.65782964,0.65892226,0.7118227,0.79589003,0.7548648,0.6387383,0.6242756,0.0934692,metal
-132.06064,108.85068,-66.24379,70.35722,-17.904154,31.835005,-22.981129,27.869865,-17.893328,17.191969,-11.675147,3.685345,-3.3962512,-9.527638,1.639313,-4.0476294,3.426115,-5.956399,7.395317,-7.3834133,0.67427546,0.6948507,0.6385466,0.65307236,0.7036525,0.6911685,0.7033905,0.66764486,0.7188454,0.72126424,0.68136984,0.6947012,0.09022138,metal
-107.16527,103.860535,-64.59145,69.985176,-21.304804,41.26819,-17.737665,33.9195,-15.577431,18.016127,-11.3857355,2.4669423,-7.2238193,-7.6905284,2.9001274,-5.4027395,1.8094995,-10.966169,2.5836992,-12.425652,0.7113106,0.64440167,0.69272065,0.66949093,0.6937632,0.6999602,0.70549273,0.7378209,0.7674841,0.8112603,0.703755,0.7519713,0.0951727,metal
-154.4302,116.96425,-61.009903,70.393196,-15.643435,29.02943,-14.269121,28.052902,-18.470634,12.86347,-7.784287,1.5081518,-3.2672853,-14.136991,1.3325632,-3.6368449,2.4522734,-8.471579,2.9894776,-10.092963,0.6604224,0.63915455,0.6502359,0.65288436,0.73620206,0.6838443,0.6790122,0.7212808,0.6471768,0.7075588,0.65970033,0.6937708,0.08783525,metal
-101.326515,119.76726,-52.30222,81.432014,-7.986109,25.250622,-15.485199,21.540144,-18.719099,8.418255,-5.94243,7.814091,-2.5874825,-5.27798,4.912512,-5.73505,4.9984736,-8.856463,3.2233148,-6.668533,0.6514637,0.6973492,0.7753866,0.732937,0.7463699,0.67913353,0.6943695,0.7022165,0.7038369,0.70308214,0.6857572,0.75747836,0.13581473,metal
-120.4029,130.51126,-58.794704,66.48577,-29.155405,32.198956,-16.782146,24.887482,-11.279271,12.031066,-9.257329,6.21535,1.6233075,-5.9039183,2.515822,-7.3581724,3.2457225,-9.365054,5.689489,-5.964769,0.7494388,0.71403366,0.67087334,0.72705734,0.8140991,0.71103007,0.61558014,0.6338275,0.68060726,0.7826636,0.71927583,0.71931446,0.09802338,metal
-128.60297,129.63383,-26.270765,79.93464,-10.247909,35.073967,-12.491313,21.065996,-5.1471524,15.930233,0.009791789,7.0787034,3.9847462,-7.086976,6.6048493,-5.6248794,2.51068,-4.6585927,8.582859,-1.5711079,0.59997535,0.60624164,0.71603703,0.69225925,0.78922,0.676963,0.6549119,0.65461844,0.6342034,0.6460508,0.6247112,0.6944035,0.17340338,metal
-214.97517,94.548965,-29.567356,69.01827,-17.367752,29.390284,-25.792551,16.635273,-18.533573,17.70899,-9.961064,3.8232596,-0.7903894,0.21184005,6.046997,-2.3941362,8.151144,-8.698958,6.4883065,-5.6294236,0.6453206,0.6313856,0.59144485,0.65430695,0.5779923,0.628205,0.6720115,0.6995512,0.7706881,0.7194801,0.7069695,0.6676389,0.04852752,metal
-97.977684,104.00748,-44.950512,63.683765,-35.564392,36.31315,-23.127874,25.020088,-13.424069,17.516682,-3.658785,6.4152546,1.9267637,-1.4713159,5.00382,-6.9475102,6.9425087,-6.119882,6.4778595,-5.328626,0.72309154,0.7796216,0.6955157,0.7094482,0.7079982,0.7302644,0.7370652,0.71544427,0.77993137,0.7132169,0.71375114,0.74020714,0.11499644,metal
-55.704388,118.982605,-55.829533,77.264656,-21.007124,36.179108,-17.2591,28.005318,-11.657111,11.824192,-7.708596,6.1100163,-0.64020336,-4.6048884,0.7662725,-9.035097,2.8344076,-14.016505,4.1651974,-5.598968,0.66150755,0.71148664,0.7589467,0.7996277,0.7330412,0.6892567,0.73209965,0.7479923,0.75634056,0.7058106,0.69522214,0.6641445,0.19410113,metal
-18.294924,102.86114,-41.054676,75.36111,-13.881664,43.190834,-19.213362,35.108044,-14.568912,15.568993,-4.237415,8.238394,-0.7341979,-1.0064821,0.10618418,-3.869294,2.3655446,-10.280742,3.772477,-9.158079,0.6362884,0.6917843,0.7454721,0.84912354,0.725087,0.6706573,0.64236367,0.67329097,0.6740051,0.67772347,0.76826316,0.6480806,0.29301155,metal
-221.01192,100.704575,-37.36752,85.62208,-23.927595,45.575848,-15.714253,26.984749,-11.61971,14.400994,-6.081276,7.7926254,0.26799703,-2.1474674,7.167066,-2.0363634,3.8145769,-9.56384,3.9760385,-11.391352,0.79639655,0.8496425,0.7959061,0.7223641,0.7285288,0.75455594,0.71088374,0.7065911,0.762475,0.73515975,0.73923016,0.76905924,0.040792663,metal
-58.782425,126.45331,-31.421934,67.381546,-10.212741,30.75497,-19.48033,25.983421,-9.774901,12.43569,-3.8005157,8.053995,0.092451386,-2.3972068,3.7603312,-1.195849,5.2380147,-9.438552,3.2963045,-5.772558,0.6830015,0.6901765,0.65911883,0.78223115,0.620375,0.62322265,0.6978137,0.70262337,0.8137555,0.69629216,0.73656744,0.726289,0.24440768,metal
-118.35786,97.80462,-48.39288,81.79323,-22.50918,27.103794,-17.33886,23.187574,-8.456528,14.939758,-4.0737114,1.8557657,-6.137356,-15.666433,-1.3183886,-7.5903025,3.2289972,-9.173812,3.206088,-7.8068953,0.69957465,0.6728063,0.76031756,0.807532,0.9047941,0.79208195,0.69574654,0.7145297,0.8263437,0.77962714,0.75222945,0.8153088,0.09656706,metal
-63.325382,113.4122,-50.965656,81.10019,-38.70736,40.824806,-23.86987,24.34998,-14.106709,16.00072,-5.103725,8.445956,0.09427836,-2.9253414,5.8578553,-4.486467,3.9815273,-8.021145,8.141021,-8.732789,0.6966851,0.6530674,0.70520705,0.69330174,0.6986222,0.7032902,0.72251016,0.65207094,0.66817075,0.7491788,0.71206355,0.7687034,0.14887172,metal
-23.120405,99.7765,-40.205475,74.62005,-18.07466,48.4036,-19.426825,38.80844,-10.146475,19.182634,-3.8752074,7.3153963,0.53126615,-3.8485775,1.60205,-3.3597686,5.1593585,-7.601549,4.755296,-4.638522,0.7769851,0.7829295,0.7778059,0.8427695,0.7549323,0.7230964,0.76100975,0.85095567,0.812515,0.7691814,0.81383795,0.7791223,0.268914,metal
-93.60267,103.00804,-60.09261,68.02772,-20.46457,45.671486,-18.207567,23.182173,-15.036346,11.660527,-4.0762544,6.652897,1.7964945,-3.0638947,7.405022,-6.1222534,5.958643,-9.4104395,7.8196626,-4.817311,0.64816624,0.6829975,0.77274734,0.81447554,0.6998212,0.6876282,0.6759722,0.70658994,0.7883621,0.6933132,0.75086796,0.6908817,0.12685366,metal
-92.080536,96.653015,-36.60288,71.236565,-20.226826,47.113834,-23.287403,28.339554,-9.142227,15.309076,-3.1109722,4.7011065,3.8792915,-1.1874694,5.138542,-4.4479485,8.26729,-5.603926,3.9202433,-6.02326,0.7255104,0.7313273,0.7065541,0.6906359,0.7650595,0.757917,0.7493607,0.70934516,0.7144487,0.7385681,0.76220906,0.79879296,0.13922186,metal
-39.557312,142.69676,-68.85483,54.824135,-30.827232,34.348927,-19.062578,27.7298,-12.103194,10.315712,0.38826033,-1.7967484,5.7203913,-5.4928,0.8281035,-3.0172708,2.530086,-6.2699018,2.9845667,-6.337812,0.70704883,0.80898273,0.6670835,0.71078485,0.75182986,0.71625054,0.8595099,0.75002,0.7719725,0.73748606,0.7376479,0.69413674,0.19026217,metal
-77.28791,124.32513,-59.67082,67.62514,-30.831924,32.706776,-14.518003,19.865559,-12.760372,7.591177,-5.246695,2.894213,-2.533072,-4.6530704,-0.82008517,-8.103034,5.0372586,-11.21421,4.0783043,-6.127858,0.71212924,0.69801545,0.73851264,0.84029955,0.75169873,0.7646042,0.73224825,0.74611783,0.810005,0.75891674,0.7433715,0.6854149,0.13115603,metal
-48.4453,124.93333,-48.007977,82.28437,-22.011127,26.597631,-23.011328,20.54722,-15.162933,8.516802,-0.34338322,-0.90577847,-8.170222,-4.419867,-1.6497912,-6.743358,2.9187014,-9.523421,9.013758,-12.60699,0.6978879,0.5890242,0.58806705,0.6561017,0.7199298,0.889879,0.8491351,0.74358374,0.72153306,0.813973,0.7465916,0.64909786,0.20837203,metal
-21.52778,120.50706,-54.066948,62.654236,-28.738535,37.08533,-20.52191,24.943462,-10.454814,19.137295,-9.251566,6.505221,0.57155883,-1.8081708,1.7248477,-5.598176,5.026923,-4.6692514,5.938379,-6.1667314,0.725815,0.72450453,0.75455934,0.71378285,0.7181308,0.67819244,0.66899043,0.72104776,0.6550747,0.72119063,0.77482325,0.7404247,0.22917964,metal
-66.51168,111.265785,-54.374237,65.626335,-28.971308,38.362156,-26.351797,16.274443,-9.166465,12.450491,-14.160727,4.123543,-2.0172596,-5.336887,-0.71087486,-6.494338,2.236239,-13.471267,5.585993,-7.954264,0.6927886,0.717571,0.6724762,0.70425755,0.70015484,0.6104537,0.69505835,0.625198,0.6474509,0.685646,0.68758863,0.76551336,0.1515356,metal
-117.552536,117.38323,-54.184994,72.206375,-35.012356,37.835846,-23.685057,26.020643,-18.567968,17.64836,-1.5206062,7.399584,-0.5525623,-0.75670546,2.591217,-6.906841,4.1278086,-9.141149,6.127189,-8.920275,0.6923034,0.6317896,0.6439955,0.69832456,0.6687448,0.7388246,0.69313294,0.7340994,0.6604433,0.6987808,0.733144,0.6651947,0.08818901,metal
-1.9552733,92.21859,-37.08423,80.166626,-34.81224,47.765312,-31.00913,40.99733,-21.752048,20.63553,-7.914937,12.334383,-0.25420222,1.6413833,-0.30401248,-3.8621147,5.2427063,-7.9653063,7.4787917,-4.5244203,0.72354025,0.7349248,0.7492545,0.7698578,0.793328,0.77611995,0.763127,0.7804739,0.7961708,0.8212818,0.7655123,0.7309579,0.2666881,metal
-145.44307,120.904205,-39.052696,73.56993,1.1647383,26.458694,-12.276432,14.367414,-1.818346,7.8992963,4.2164435,0.075078905,2.3156037,-1.6947057,0.4215867,-4.051143,4.2036476,-9.273177,3.803256,-0.6900555,0.6371898,0.6305753,0.6215407,0.701684,0.75189924,0.60863966,0.5916656,0.70435035,0.7340497,0.7351179,0.674742,0.63255984,0.13229562,metal
-106.29533,143.98479,-45.309395,75.75617,5.6174836,27.499271,1.9812037,13.741765,7.9143076,9.348979,6.4851217,3.7066872,-0.15346053,-6.0067058,1.7923715,1.2682359,4.8265977,-6.8340697,3.6544988,1.3468487,0.59175485,0.62780106,0.7662867,0.86067855,0.72552663,0.68240476,0.7003193,0.790266,0.7474522,0.7163806,0.7155345,0.5921308,0.26578304,metal
-103.31327,109.71219,-52.069374,51.282486,-34.714546,35.880974,-30.393171,24.145824,-17.882956,15.902642,-6.3498654,3.9730113,-1.6817805,-0.47179285,3.8131475,-4.877791,5.993516,-4.5394936,7.872743,-7.6798353,0.651567,0.6160286,0.69426924,0.65953386,0.7646537,0.66391367,0.68119454,0.72454524,0.72581524,0.7709861,0.70630366,0.72964907,0.1242258,hiphop
-99.41132,70.85719,-33.6551,71.77768,-3.9786477,39.760147,-15.691853,35.86085,-7.591493,15.575376,3.9466076,6.993678,8.002446,9.788959,5.7630224,2.9897363,7.960212,-8.079473,9.148031,-1.9759874,0.6902715,0.6832947,0.71816766,0.6914538,0.6647358,0.6419854,0.5843329,0.5829396,0.6562398,0.7440127,0.69369,0.66990227,0.28476462,hiphop
-218.77542,144.99979,2.8142188,53.572647,-14.399365,22.167107,-15.630447,15.645495,-11.876741,3.602467,-3.5419433,-2.3251855,4.5236926,-4.630921,0.58626586,-4.504816,1.1037605,-7.3191314,3.5143318,-5.02165,0.61181575,0.62167513,0.6628183,0.59717727,0.5840405,0.62874943,0.58064383,0.54349405,0.59294134,0.6670797,0.7356437,0.698662,0.09304312,hiphop
-60.5099,103.60134,-44.360054,53.93491,-23.176044,35.18375,-15.169718,30.735754,-4.6673727,15.267078,0.7029956,5.789341,-0.9430296,3.4988148,7.766625,-0.12262434,11.702841,-4.296093,2.8116267,-8.50664,0.6727637,0.64919335,0.66687906,0.6455678,0.62146777,0.63023543,0.64810014,0.6321703,0.6159809,0.7312456,0.74755734,0.7215802,0.26473197,hiphop
-157.32686,88.64348,-18.13851,50.927853,-6.223681,40.059547,-8.183398,22.453321,-4.137549,14.194464,1.6953694,6.1786838,5.8215284,-0.32595634,6.6028438,-0.8578583,2.1357906,-1.0434625,1.6341057,-5.016673,0.63633054,0.57383245,0.67358845,0.5928073,0.67492294,0.64213425,0.5855945,0.6311739,0.6518321,0.7001009,0.6709562,0.66765094,0.1987627,hiphop
-31.88087,105.242065,-30.295483,71.41769,-28.345413,43.69814,-25.553434,25.390924,-13.0310955,11.541237,-5.170684,6.740063,1.8220403,-1.4535893,3.0735054,0.16811745,10.842906,-5.2871156,8.699534,-6.2305393,0.7049833,0.7319544,0.7095659,0.6885654,0.72279334,0.73046684,0.7300742,0.7314405,0.7312861,0.8142345,0.7256151,0.704712,0.2609927,hiphop
-80.394196,85.35501,-17.543564,63.301632,-16.317612,42.31969,-22.32214,28.452923,-8.616994,17.304733,-4.885708,9.597848,1.8534269,1.3309292,2.2308626,-3.4163995,5.9671397,-6.2404885,1.8339003,-8.940789,0.7046954,0.68194395,0.6743166,0.7191887,0.6475846,0.62003833,0.64042836,0.6716382,0.69074667,0.711619,0.7584388,0.71941423,0.2685612,hiphop
-77.48782,123.44915,-24.29362,59.10198,-18.377398,23.372984,-23.026638,24.613892,-13.352977,13.563112,0.8902416,8.922509,7.679988,1.7547868,2.1183846,-3.8876433,6.005895,-5.3930936,4.4102817,-5.0524325,0.58965147,0.5809582,0.59812397,0.7070489,0.7999039,0.5941582,0.56901073,0.5919124,0.5964882,0.6751016,0.6209145,0.6273797,0.26275548,hiphop
-128.49255,75.37319,-36.92159,62.606968,-33.847157,29.696487,-23.901928,14.206262,-15.352593,12.036238,-4.392686,1.1435137,-0.4546455,-6.9647274,5.9295835,-1.4887202,7.5798335,1.5113525,15.234354,2.0809014,0.61988086,0.59616977,0.6165162,0.64839923,0.6647004,0.71214336,0.7220031,0.74483293,0.72833985,0.71232766,0.72478306,0.65851265,0.14117508,hiphop
-113.9219,113.06131,-19.509972,63.52737,-17.125736,40.81853,-11.435748,23.225336,-7.726826,12.979062,0.82208467,4.363833,3.9395003,0.10107707,5.0014167,-3.5738144,4.6831813,-5.2000346,4.7505064,-1.6622239,0.7713237,0.7412987,0.7163549,0.72409844,0.76166,0.79327345,0.7697775,0.7535295,0.72631276,0.7346369,0.7425562,0.7907251,0.2141655,hiphop
-85.42001,114.32122,-53.50999,48.53636,-21.837276,42.423744,-12.872775,17.83525,-6.6921854,13.187338,0.709286,2.4318037,1.3067706,-4.720284,2.7718465,-8.013706,1.7871584,-4.487292,6.7659254,-4.8964157,0.5971826,0.60550696,0.6167441,0.64673054,0.65589756,0.6366155,0.64719117,0.68990856,0.6975128,0.6653791,0.6636302,0.65634376,0.17013043,hiphop
-92.23902,122.38518,-23.462582,62.127018,-17.348341,30.134981,-21.209929,21.124071,-12.397897,15.044892,-5.697282,-0.98866993,-4.46913,-6.979831,1.0933875,-8.463605,6.7178307,-3.2371554,7.565785,-9.582143,0.6265713,0.5916158,0.6057635,0.6175618,0.6338686,0.6626215,0.65893686,0.67499346,0.73058116,0.74879605,0.6750253,0.6410161,0.20249464,hiphop
-85.55469,132.21973,-39.0695,56.950172,-27.235622,30.423618,-17.633686,21.813585,-10.054032,16.342064,-0.5329023,7.006548,1.4359034,-0.7452166,5.7041054,-7.6421785,10.324957,-1.2820325,11.585103,-6.145914,0.46187413,0.5172557,0.53184855,0.6796933,0.6277992,0.6025822,0.598733,0.6210878,0.60447323,0.5808302,0.58502364,0.4961037,0.19816972,hiphop
-149.0267,160.41867,-52.50079,40.28324,-11.733844,14.791538,-16.423128,17.155409,-6.8491025,4.9533024,-5.093016,1.9400946,0.71793866,-1.690633,4.4840198,-4.974851,-2.5335095,-9.38431,-4.257973,-8.608324,0.5560573,0.4874791,0.5855162,0.7382542,0.76093614,0.66198933,0.45243892,0.43362868,0.4896623,0.4564706,0.5579165,0.6819929,0.13631473,hiphop
